t_s,Coolant low_t_s,Coolant low,Vehicle speed_t_s,Vehicle speed,Vehicle speed_t_s,Vehicle speed,Vehicle speed_t_s,Vehicle speed,Vehicle speed_t_s,Vehicle speed,Vehicle speed_t_s,Vehicle speed,coolant_temperature_outdated_bit_t_s,coolant_temperature_outdated_bit,Road speed_t_s,Road speed,Coolant temperature_t_s,Coolant temperature,Vehicle speed_t_s,Vehicle speed,Vehicle speed_t_s,Vehicle speed,Boost pressure, specified_t_s,Boost pressure, specified,Boost pressure, actual_t_s,Boost pressure, actual,Coolant temperature at radiator outlet_t_s,Coolant temperature at radiator outlet,Coolant temperature at engine outlet, specified_t_s,Coolant temperature at engine outlet, specified,Coolant temperature at radiator outlet, specified_t_s,Coolant temperature at radiator outlet, specified,Coolant temperature difference_t_s,Coolant temperature difference,Vehicle speed, averaged_t_s,Vehicle speed, averaged,Accelerator pedal sensor 1 voltage_t_s,Accelerator pedal sensor 1 voltage,Accelerator pedal sensor 2 voltage_t_s,Accelerator pedal sensor 2 voltage,Engine speed_t_s,Engine speed,Selected gear_t_s,Selected gear,Coolant shut-off valve_t_s,Coolant shut-off valve,Coolant pump, specified_t_s,Coolant pump, specified,Coolant temperature at engine start_t_s,Coolant temperature at engine start,Boost control adaptation, above max_t_s,Boost control adaptation, above max,Boost control adaptation, below min_t_s,Boost control adaptation, below min,Coolant temp at radiator outlet, raw voltage_t_s,Coolant temp at radiator outlet, raw voltage,Electric coolant pump relay_t_s,Electric coolant pump relay,Gearbox coolant valve_t_s,Gearbox coolant valve,Engine block temperature_t_s,Engine block temperature,Coolant temp at engine outlet, raw voltage_t_s,Coolant temp at engine outlet, raw voltage,Coolant temperature_t_s,Coolant temperature,Vehicle speed_t_s,Vehicle speed,Coolant temperature_t_s,Coolant temperature,Vehicle speed_t_s,Vehicle speed,Accelerator pedal position, sensor F_t_s,Accelerator pedal position, sensor F,Accelerator pedal position, sensor E_t_s,Accelerator pedal position, sensor E,Accelerator pedal position_t_s,Accelerator pedal position,Accelerator pedal position, relative_t_s,Accelerator pedal position, relative,Accelerator pedal position_t_s,Accelerator pedal position,Accelerator pedal position, sensor E_t_s,Accelerator pedal position, sensor E,Coolant temperature 1/2_t_s,Coolant temperature 1/2,Boost pressure control_t_s,Boost pressure control,Boost pressure A, specified_t_s,Boost pressure A, specified,Boost pressure sensor A_t_s,Boost pressure sensor A,Boost pressure B, specified_t_s,Boost pressure B, specified,Boost pressure sensor B_t_s,Boost pressure sensor B,Accelerator pedal position_t_s,Accelerator pedal position,Selector lever_t_s,Selector lever,Input shaft speed_t_s,Input shaft speed,Output shaft speed_t_s,Output shaft speed,Selected gear_t_s,Selected gear,Vehicle speed_t_s,Vehicle speed
27.122,26.760,000000,27.073,0,,,,,,,26.660,0,26.741,008700100000,26.741,0,26.682,58,26.682,0,26.567,0,27.050,1.012,27.101,1.0130000000000001,27.050,24.8,27.050,55.5,27.101,-48,27.050,30.700000000000003,27.101,0,27.101,0.796,27.050,0.386,27.101,0,27.101,0008,27.020,01,27.020,10,27.101,57.7,27.020,0,27.020,0.78,27.101,3.34,27.050,00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.220,26.760,000000,27.073,0,,,,,,,26.660,0,26.741,008700100000,26.741,0,26.682,58,26.682,0,26.567,0,27.261,1.012,27.220,1.0130000000000001,27.220,24.8,27.150,56.2,27.261,-48,27.220,30.700000000000003,27.261,0,27.220,0.796,27.220,0.386,27.261,0,27.220,0008,27.261,01,27.261,10,27.220,57.7,27.261,0,27.150,0.78,27.261,3.341,27.150,00,27.150,00,27.220,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.320,26.760,000000,27.073,0,,,,,,,26.660,0,26.741,008700100000,26.741,0,26.682,58,26.682,0,26.567,0,27.261,1.012,27.290,1.0130000000000001,27.330,24.8,27.290,55.5,27.330,-48,27.220,30.700000000000003,27.261,0,27.220,0.796,27.220,0.386,27.261,0,27.220,0008,27.261,01,27.261,10,27.220,57.7,27.261,0,27.150,0.78,27.261,3.341,27.290,00,27.290,00,27.330,150,27.330,2.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.423,26.760,000000,27.073,0,,,,,,,26.660,0,26.741,008700100000,26.741,0,26.682,58,26.682,0,26.567,0,27.430,1.012,27.290,1.0130000000000001,27.430,24.8,27.363,55.5,27.330,-48,27.402,30.700000000000003,27.330,0,27.430,0.796,27.430,0.386,27.363,0,27.402,0008,27.363,01,27.363,10,27.402,57.7,27.363,0,27.290,0.78,27.462,3.34,27.363,00,27.363,00,27.430,150,27.330,2.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.532,26.760,000000,27.073,0,,,,,,,26.660,0,26.741,008700100000,26.741,0,26.682,58,26.682,0,27.570,0,27.550,1.012,27.520,1.0130000000000001,27.520,24.8,27.490,56.2,27.520,-48,27.490,30.700000000000003,27.550,0,27.520,0.796,27.520,0.386,27.550,0,27.490,0008,27.550,01,27.550,10,27.490,57.7,27.550,0,27.490,0.78,27.520,3.341,27.550,00,27.550,00,27.520,150,27.520,2.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.620,26.760,000000,27.073,0,,,,,,,27.610,0,26.741,008700100000,26.741,0,27.642,58,27.642,0,27.570,0,27.550,1.012,27.590,1.0130000000000001,27.520,24.8,27.590,55.5,27.520,-48,27.590,30.700000000000003,27.550,0,27.590,0.796,27.520,0.386,27.550,0,27.590,0008,27.550,01,27.550,10,27.590,57.7,27.550,0,27.490,0.78,27.520,3.341,27.550,00,27.550,00,27.590,150,27.590,2.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.725,26.760,000000,27.073,0,,,,,,,27.610,0,27.730,008700100000,27.730,0,27.642,58,27.642,0,27.570,0,27.670,1.012,27.701,1.0130000000000001,27.670,24.8,27.701,56.2,27.670,-48,27.701,30.700000000000003,27.762,0,27.590,0.796,27.670,0.391,27.670,0,27.590,0008,27.670,01,27.701,10,27.590,57.7,27.701,0,27.701,0.78,27.670,3.341,27.701,00,27.701,00,27.590,150,27.590,2.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.822,26.760,000000,27.073,0,,,,,,,27.610,0,27.730,008700100000,27.730,0,27.642,58,27.642,0,27.867,0,27.762,1.012,27.790,1.0130000000000001,27.790,24.8,27.790,56.2,27.762,-48,27.790,30.700000000000003,27.762,0,27.762,0.796,27.790,0.386,27.790,0,27.762,0008,27.790,01,27.701,10,27.762,57.7,27.701,0,27.701,0.78,27.670,3.341,27.790,00,27.701,00,27.762,150,27.762,2.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.921,26.760,000000,27.073,0,,,,,,,27.969,0,27.730,008700100000,27.730,0,27.642,58,27.642,0,27.867,0,27.950,1.012,27.790,1.0130000000000001,27.790,24.8,27.921,56.2,27.890,-48,27.921,30.700000000000003,27.890,0,27.950,0.796,27.790,0.386,27.790,0,27.950,0008,27.790,01,27.890,10,27.950,57.7,27.890,0,27.890,0.78,27.890,3.341,27.921,00,27.890,00,27.762,150,27.762,2.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.022,26.760,000000,27.073,0,,,,,,,27.969,0,28.052,008700100000,27.730,0,28.012,58,28.012,0,27.867,0,27.950,1.012,27.990,1.0130000000000001,27.990,24.8,27.921,56.2,27.890,-48,27.921,30.700000000000003,27.890,0,27.950,0.796,27.990,0.391,27.990,0,27.950,0008,27.990,01,27.990,10,27.950,57.7,27.890,0,27.890,0.78,27.890,3.341,27.921,00,27.890,00,27.990,150,27.990,2.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
